7833,THU AUG 19 22:55:39 2021,314813,CAR,2	4157	PC7305E43,PTP VC965
7834,SUN AUG  1 08:56:38 2021,7263962,CAR,2	4867	PC5A6D86E,PTP VC965
7835,MON AUG 16 12:08:40 2021,5946738,CAR,2	4194	PC96AD1EB,PTC VC965
7836,SUN AUG 15 19:53:23 2021,6996603,CAR,2	4642	PC17D596F,PTE VC965
7837,SUN AUG 22 17:28:06 2021,4266637,CAR,2	4998	PCD9C5406,PTE VC965
7838,FRI AUG 20 21:41:29 2021,6715637,CAR,2	4559	PC93AAEC9,PTC VC965
7839,FRI AUG 20 07:24:53 2021,3600501,VAN,2	4406	PC7A54E18,PTC VCD2F
7840,SUN AUG 15 01:53:21 2021,8485342,VAN,2	4727	PC52E71B8,PTC VCD2F
7841,THU AUG 19 08:27:33 2021,5072928,CAR,2	4957	PC8DFFE65,PTP VC965
7842,THU AUG 12 10:00:43 2021,5089115,CAR,2	4143	PC5F47DCF,PTC VC965
7843,FRI AUG 20 13:03:50 2021,3748738,CAR,2	4841	PCE45DE8D,PTE VC965
7844,SUN AUG  8 16:17:39 2021,3810415,CAR,2	4614	PC08910B7,PTC VC965
7845,TUE AUG  3 04:18:16 2021,4956756,VAN,2	5006	PC7A260F1,PTC VCD2F
7846,SUN AUG 15 01:13:05 2021,2294923,CAR,2	4757	PC126524C,PTC VC965
7847,WED AUG  4 12:40:29 2021,8176759,TRUCK,4	4531	PC857F4A0,PTP VCB43
7848,THU JUL 29 11:46:20 2021,9142101,CAR,2	4966	PC4E6422C,PTE VC965
7849,TUE AUG 10 18:33:36 2021,8245292,CAR,2	4884	PC3FB1BB6,PTE VC965
7850,SUN AUG  8 05:23:38 2021,8654951,CAR,2	4148	PCDFBBEBB,PTP VC965
7851,SAT AUG 21 09:13:02 2021,4288128,TRUCK,4	4116	PCCA836C9,PTC VCB43
7852,FRI AUG 13 00:28:05 2021,8169247,VAN,2	4904	PC36C6441,PTC VCD2F
7853,THU AUG 12 01:02:11 2021,4848640,TRUCK,4	4500	PC548BDC0,PTC VCB43
7854,FRI AUG 20 03:54:29 2021,7404478,CAR,2	4901	PCE32D2F9,PTC VC965
7855,TUE AUG 17 15:49:06 2021,5020008,TRUCK,4	4743	PCE6EEF2E,PTP VCB43
7856,SAT JUL 31 10:38:39 2021,217788,CAR,2	4593	PC3863F6A,PTC VC965
7857,WED AUG  4 19:00:22 2021,6683356,TRUCK,4	4915	PC86B0D7B,PTC VCB43
7858,FRI AUG 13 14:34:21 2021,5114429,CAR,2	4870	PC65485BB,PTP VC965
7859,SAT JUL 31 09:42:50 2021,5705268,CAR,2	4369	PCD5CBB82,PTC VC965
7860,FRI AUG  6 02:05:34 2021,3278641,TRUCK,4	4472	PC303DD56,PTE VCB43
7861,TUE AUG  3 01:50:49 2021,8170612,TRUCK,4	4996	PC6A4F55F,PTE VCB43
7862,SUN AUG 15 15:07:32 2021,3809650,CAR,2	4709	PCC8C7059,PTC VC965
7863,SUN AUG  1 01:26:15 2021,8750433,CAR,2	4903	PCC3BCE65,PTE VC965
7864,WED AUG  4 15:12:24 2021,6324802,VAN,2	4007	PCDF9F773,PTP VCD2F
7865,WED AUG 18 12:21:31 2021,4372120,CAR,2	4958	PC8A8976A,PTC VC965
7866,WED AUG 11 14:34:11 2021,1098853,TRUCK,4	4849	PCF764517,PTP VCB43
7867,SAT AUG  7 16:21:15 2021,4560509,TRUCK,4	4151	PC0AB2B55,PTE VCB43
7868,THU AUG  5 15:22:13 2021,2215730,CAR,2	4050	PC822E359,PTE VC965
7869,FRI AUG  6 17:16:17 2021,2749770,CAR,2	4586	PC4A40D50,PTP VC965
7870,TUE AUG 10 10:19:55 2021,3545826,CAR,2	4834	PCB228987,PTC VC965
7871,SAT AUG 14 07:45:17 2021,2497910,TRUCK,4	4268	PC6CC51DA,PTE VCB43
7872,SAT AUG 14 17:47:37 2021,6141852,CAR,2	4818	PCF243BF3,PTC VC965
7873,MON AUG 16 10:27:56 2021,7450959,CAR,2	4307	PC87D90FE,PTC VC965
7874,MON AUG  2 22:42:43 2021,6186942,CAR,2	4359	PCB27CFF1,PTC VC965
7875,MON AUG  9 03:48:47 2021,5107897,VAN,2	4972	PCC51AD39,PTE VCD2F
7876,SAT AUG 14 14:15:36 2021,3227609,CAR,2	4522	PC0A326BE,PTC VC965
7877,TUE AUG 17 12:02:53 2021,171674,CAR,2	4056	PC9FBBA67,PTP VC965
7878,THU AUG 12 01:03:35 2021,901299,CAR,2	4771	PC71FE98A,PTC VC965
7879,FRI JUL 30 20:29:08 2021,2250293,TRUCK,4	4111	PC07F012A,PTE VCB43
7880,THU AUG  5 10:26:20 2021,3398884,CAR,2	4142	PC7ACFF7C,PTP VC965
7881,SUN AUG 15 22:03:44 2021,1975451,CAR,2	4362	PC670999C,PTC VC965
7882,THU AUG  5 19:36:43 2021,808933,TRUCK,4	4007	PCDF9F773,PTP VCB43
7883,WED AUG 11 14:31:56 2021,8467359,CAR,2	4569	PC20129F9,PTE VC965
7884,TUE AUG 10 02:18:42 2021,1070452,VAN,2	4317	PC0DC6CAB,PTC VCD2F
7885,THU AUG 19 07:22:16 2021,626375,TRUCK,4	4294	PC867796D,PTC VCB43
7886,WED AUG  4 03:22:46 2021,5787154,CAR,2	4503	PC69DE15C,PTP VC965
7887,TUE AUG 10 15:45:09 2021,9361101,VAN,2	4591	PCC9875AC,PTP VCD2F
7888,FRI AUG  6 22:08:28 2021,5036976,TRUCK,4	4661	PC1585DF2,PTC VCB43
7889,SAT AUG 14 15:58:50 2021,505175,CAR,2	4176	PC11E9595,PTC VC965
7890,WED AUG 18 05:39:22 2021,1402410,CAR,2	4699	PC2C1B987,PTC VC965
7891,FRI AUG 20 08:15:01 2021,349489,CAR,2	4818	PCF243BF3,PTE VC965
7892,THU AUG 12 07:37:32 2021,1279891,VAN,2	4161	PCF8F6133,PTC VCD2F
7893,TUE AUG 10 22:07:53 2021,6418470,VAN,2	4848	PCF0FC9B2,PTC VCD2F
7894,THU AUG 19 10:10:26 2021,2441775,TRUCK,4	4458	PCECEBBFA,PTC VCB43
7895,TUE AUG 10 00:08:34 2021,7504773,CAR,2	4973	PC9C7C18E,PTC VC965
7896,SAT AUG 21 21:48:32 2021,3638570,TRUCK,4	4165	PC0D2B95C,PTE VCB43
7897,THU JUL 29 20:19:38 2021,1182569,TRUCK,4	4078	PC8473A64,PTC VCB43
7898,TUE AUG  3 13:03:58 2021,3129706,CAR,2	4702	PCDBC3AC9,PTC VC965
7899,THU AUG 12 21:44:02 2021,4513305,VAN,2	4482	PCB6A16D7,PTP VCD2F
7900,SUN AUG  1 10:47:41 2021,9266205,CAR,2	4230	PC19CE0DB,PTC VC965
7901,SAT AUG  7 05:47:28 2021,4875404,CAR,2	4296	PCA24C1E1,PTE VC965
7902,FRI AUG 20 20:10:34 2021,1977397,CAR,2	4248	PC45EBEBC,PTC VC965
7903,WED AUG 18 12:46:14 2021,9398106,CAR,2	4634	PCC72D8B8,PTP VC965
7904,TUE AUG 10 07:40:57 2021,4585608,TRUCK,4	4622	PCF31BD97,PTP VCB43
7905,THU JUL 29 19:34:50 2021,9526444,CAR,2	4093	PC951FE7E,PTE VC965
7906,SAT AUG 14 08:46:05 2021,3768034,VAN,2	4060	PC481C9F9,PTC VCD2F
7907,SAT AUG  7 09:10:54 2021,8976458,CAR,2	4807	PCAFC45DA,PTE VC965
7908,SAT AUG 14 13:38:10 2021,7187468,VAN,2	4783	PC9889263,PTC VCD2F
7909,TUE AUG 17 18:14:26 2021,2542786,TRUCK,4	4732	PCD83DE25,PTP VCB43
7910,WED AUG 18 21:12:08 2021,4556794,CAR,2	4550	PC21A1833,PTP VC965
7911,SAT AUG 14 12:22:44 2021,5238283,CAR,2	4450	PC0B2B03E,PTP VC965
7912,SAT AUG 21 20:06:00 2021,855883,VAN,2	4136	PCA579A65,PTE VCD2F
7913,FRI JUL 30 08:28:38 2021,3820686,CAR,2	4069	PCC48608C,PTP VC965
7914,SUN AUG  8 13:13:35 2021,3693553,TRUCK,4	4654	PCBA5D8AB,PTC VCB43
7915,SAT AUG 21 08:10:01 2021,4890311,CAR,2	4536	PCC6C5CFB,PTP VC965
7916,TUE AUG 17 05:55:28 2021,8765356,VAN,2	4731	PCFFC2992,PTP VCD2F
7917,FRI AUG  6 20:20:26 2021,5388161,CAR,2	4920	PC42A3AB0,PTP VC965
7918,MON AUG  9 19:58:02 2021,3891802,CAR,2	4126	PC74CE451,PTP VC965
7919,THU AUG  5 11:56:28 2021,5365149,CAR,2	4418	PCF6EECB2,PTE VC965
7920,FRI AUG  6 05:29:18 2021,7348680,TRUCK,4	4010	PC3A7AACB,PTC VCB43
7921,SUN AUG 15 11:52:41 2021,3377692,CAR,2	4232	PC4156AD5,PTP VC965
7922,THU AUG 19 01:49:12 2021,4965262,CAR,2	4273	PC0EF5BA6,PTP VC965
7923,FRI JUL 30 19:03:10 2021,2476064,TRUCK,4	4362	PC670999C,PTE VCB43
7924,SUN AUG 15 17:03:34 2021,4628297,CAR,2	4406	PC7A54E18,PTP VC965
7925,FRI AUG 13 06:06:05 2021,931785,CAR,2	4075	PC2125618,PTE VC965
7926,SAT AUG  7 10:47:08 2021,413779,CAR,2	4075	PC2125618,PTP VC965
7927,THU AUG 12 11:55:11 2021,8457633,VAN,2	4278	PC4847214,PTE VCD2F
7928,FRI AUG 20 16:50:12 2021,9679050,TRUCK,4	4031	PC0214185,PTC VCB43
7929,MON AUG  2 03:20:31 2021,6146959,CAR,2	4550	PC21A1833,PTE VC965
7930,MON AUG 16 22:14:58 2021,9228681,CAR,2	4014	PCF14D1E3,PTE VC965
7931,SUN AUG  8 10:05:28 2021,3267230,CAR,2	4294	PC867796D,PTE VC965
7932,MON AUG  2 07:00:11 2021,7651983,CAR,2	4407	PC7FEC2CE,PTC VC965
7933,SAT AUG  7 16:14:42 2021,130151,CAR,2	4875	PC40FC710,PTC VC965
7934,SUN AUG 15 00:59:55 2021,7452820,CAR,2	4041	PCB566359,PTE VC965
7935,MON AUG 16 09:42:02 2021,5576025,CAR,2	4833	PC71A1452,PTE VC965
7936,WED AUG  4 13:41:53 2021,5860265,CAR,2	4922	PC785D63F,PTC VC965
7937,MON AUG  9 14:06:32 2021,309448,TRUCK,4	4313	PC6D0FC31,PTP VCB43
7938,WED AUG 18 22:52:56 2021,9292153,CAR,2	4304	PC89FB76E,PTC VC965
7939,THU AUG 12 13:58:44 2021,3199063,CAR,2	4384	PC59A33DE,PTE VC965
7940,WED AUG 11 15:46:48 2021,7937445,TRUCK,4	4725	PCB905D54,PTP VCB43
7941,SUN AUG 22 12:53:39 2021,5988353,TRUCK,4	4913	PC685427C,PTP VCB43
7942,WED AUG 18 23:12:49 2021,6005205,VAN,2	4920	PC42A3AB0,PTP VCD2F
7943,THU AUG  5 05:51:04 2021,1410520,CAR,2	4159	PC5631507,PTE VC965
7944,SUN AUG 15 15:09:52 2021,9019602,TRUCK,4	4461	PCACD9839,PTP VCB43
7945,WED AUG 11 11:34:54 2021,5462098,TRUCK,4	4083	PC90346C9,PTP VCB43
7946,WED AUG 18 23:19:19 2021,8867592,TRUCK,4	4529	PC3FAA264,PTC VCB43
7947,TUE AUG  3 23:19:30 2021,3214640,CAR,2	4078	PC8473A64,PTP VC965
7948,WED AUG 11 07:14:15 2021,308723,CAR,2	4937	PCD30D908,PTC VC965
7949,SAT JUL 31 21:00:03 2021,5186193,CAR,2	4073	PCA3797CA,PTP VC965
7950,FRI AUG 20 18:07:20 2021,4795616,CAR,2	4343	PC0F6325D,PTC VC965
7951,SUN AUG 22 10:23:34 2021,7032551,VAN,2	4282	PCCE002E5,PTP VCD2F
7952,SAT AUG  7 01:20:53 2021,770925,VAN,2	4094	PC53A52CB,PTC VCD2F
7953,THU AUG 12 02:25:30 2021,2639964,CAR,2	4532	PC8DD921E,PTP VC965
7954,FRI JUL 30 21:35:06 2021,5754138,CAR,2	4889	PC3547FAD,PTE VC965
7955,MON AUG 16 00:26:51 2021,7334710,VAN,2	4499	PC1EEDA04,PTC VCD2F
7956,SAT AUG 21 12:09:43 2021,5143005,TRUCK,4	4793	PCD8E3CCB,PTC VCB43
7957,SUN AUG 15 22:12:33 2021,8364390,CAR,2	4514	PC374C341,PTE VC965
7958,SAT AUG  7 19:49:09 2021,4986272,CAR,2	4216	PC53B475D,PTE VC965
7959,SAT AUG 21 10:05:51 2021,9768554,CAR,2	4154	PC2C2EF9E,PTC VC965
7960,FRI AUG 13 14:18:19 2021,6712631,CAR,2	4523	PC0005AC7,PTP VC965
7961,MON AUG  9 08:24:43 2021,5773630,VAN,2	4938	PC6C57ED3,PTE VCD2F
7962,SAT AUG 21 17:19:09 2021,3410656,TRUCK,4	4671	PCCAAFB48,PTE VCB43
7963,MON AUG  9 11:29:04 2021,1166785,CAR,2	4345	PCAC01231,PTC VC965
7964,THU AUG 12 13:00:47 2021,8283876,TRUCK,4	5008	PC48D61BB,PTC VCB43
7965,WED AUG 11 14:45:05 2021,738334,CAR,2	4538	PCDE5402C,PTC VC965
7966,WED AUG 18 20:19:12 2021,9060519,TRUCK,4	4494	PC1592ACA,PTP VCB43
7967,SAT AUG 21 11:52:40 2021,2713838,CAR,2	4104	PC0A63844,PTP VC965
7968,WED AUG 11 17:37:19 2021,2629555,CAR,2	4944	PC41EEC34,PTE VC965
7969,MON AUG  9 14:58:43 2021,385544,TRUCK,4	4935	PC327D635,PTC VCB43
7970,THU JUL 29 21:44:14 2021,1652111,CAR,2	4366	PC09D71DF,PTE VC965
7971,FRI AUG  6 04:02:29 2021,9240149,CAR,2	4222	PC15EC378,PTE VC965
7972,WED AUG 18 17:51:48 2021,7984027,TRUCK,4	4344	PC417B8DF,PTP VCB43
7973,FRI AUG 20 15:47:19 2021,7477542,CAR,2	4203	PC5295A46,PTE VC965
7974,SAT AUG 21 05:09:49 2021,1972381,CAR,2	4524	PCF8BB245,PTE VC965
7975,SAT AUG 14 16:50:26 2021,1427799,CAR,2	4527	PC59A0CB2,PTC VC965
7976,WED AUG 18 22:55:39 2021,2134270,CAR,2	4889	PC3547FAD,PTE VC965
7977,TUE AUG 10 00:08:48 2021,5539719,CAR,2	4622	PCF31BD97,PTP VC965
7978,WED AUG 18 16:11:11 2021,9982542,CAR,2	4152	PCF6F4CA1,PTP VC965
7979,FRI AUG  6 08:15:12 2021,5769531,CAR,2	4852	PC68969FB,PTC VC965
7980,SUN AUG  8 15:38:45 2021,8931718,CAR,2	4539	PC684859B,PTE VC965
7981,THU AUG  5 09:30:32 2021,6780922,TRUCK,4	4150	PCC8441A8,PTC VCB43
7982,FRI AUG 20 01:35:36 2021,4171823,CAR,2	4949	PC86E9EB7,PTE VC965
7983,WED AUG 18 05:05:04 2021,2667387,CAR,2	4772	PC7368097,PTE VC965
7984,SUN AUG  1 15:47:54 2021,9293032,VAN,2	4608	PCACD1BEE,PTC VCD2F
7985,SAT AUG 21 09:00:18 2021,793322,CAR,2	4215	PC4C76F48,PTC VC965
7986,SAT JUL 31 14:11:33 2021,3436962,CAR,2	4810	PC2CA4087,PTP VC965
7987,TUE AUG 10 06:23:15 2021,8172584,CAR,2	4815	PC19C02F1,PTE VC965
7988,SAT AUG 21 11:57:23 2021,6682316,VAN,2	4498	PCA770E5A,PTE VCD2F
7989,FRI AUG 20 23:04:04 2021,178571,TRUCK,4	4543	PC74F5EBA,PTP VCB43
7990,THU AUG 12 05:19:12 2021,22028,CAR,2	4809	PCAD363FC,PTP VC965
7991,SUN AUG  8 04:05:58 2021,4829742,CAR,2	4712	PC94168A2,PTP VC965
7992,THU AUG 12 20:01:33 2021,7736261,CAR,2	4447	PC6B030C6,PTC VC965
7993,MON AUG  2 09:44:10 2021,7101276,CAR,2	4743	PCE6EEF2E,PTE VC965
7994,MON AUG 16 00:36:32 2021,3900743,CAR,2	4081	PCC825DB2,PTE VC965
7995,SAT JUL 31 18:27:17 2021,8018641,CAR,2	4123	PCDE850D8,PTC VC965
7996,SUN AUG 22 18:27:24 2021,1215508,CAR,2	4474	PCFEAE55E,PTE VC965
7997,TUE AUG 10 22:06:35 2021,9185033,CAR,2	4680	PCC422F4D,PTE VC965
7998,TUE AUG  3 18:36:42 2021,7972769,TRUCK,4	4457	PCFBF2259,PTP VCB43
7999,THU AUG 19 12:24:40 2021,9731744,CAR,2	4079	PCF1366ED,PTP VC965
8000,SAT JUL 31 14:47:38 2021,3697392,CAR,2	4824	PCFEADFE6,PTC VC965
8001,SUN AUG  8 16:48:37 2021,1137230,CAR,2	4661	PC1585DF2,PTC VC965
8002,SAT AUG 21 22:22:25 2021,9076209,CAR,2	4069	PCC48608C,PTC VC965
8003,THU AUG  5 17:56:27 2021,9471109,CAR,2	4023	PC77793DF,PTC VC965
8004,SAT AUG 14 20:37:56 2021,9743203,CAR,2	4712	PC94168A2,PTC VC965
8005,THU AUG  5 03:46:52 2021,5782771,CAR,2	4633	PC974552B,PTC VC965
8006,SAT JUL 31 07:44:54 2021,2370728,VAN,2	4633	PC974552B,PTP VCD2F
8007,WED AUG  4 16:13:08 2021,4614512,TRUCK,4	4183	PCF5E7754,PTC VCB43
8008,WED AUG 11 20:39:17 2021,9706786,CAR,2	4736	PC6A65941,PTC VC965
8009,FRI AUG 20 06:15:20 2021,4068744,TRUCK,4	4265	PC5B2AFFA,PTE VCB43
8010,THU AUG  5 05:46:35 2021,6788918,VAN,2	4577	PC8FE0901,PTE VCD2F
8011,THU AUG 19 07:39:17 2021,1344672,CAR,2	4606	PC0C535B6,PTP VC965
8012,TUE AUG  3 03:53:55 2021,2820905,TRUCK,4	4530	PCA33A9A8,PTC VCB43
8013,THU AUG 19 09:34:22 2021,4821926,CAR,2	4367	PC8D90EF0,PTC VC965
8014,SAT AUG  7 22:55:14 2021,2372591,CAR,2	4653	PC1CE4935,PTC VC965
8015,SUN AUG 15 13:45:24 2021,8347465,CAR,2	4405	PC70CA955,PTE VC965
8016,MON AUG  2 13:54:37 2021,6341055,CAR,2	4831	PC0EC3E54,PTP VC965
8017,SUN AUG  8 06:44:41 2021,8591057,VAN,2	4594	PC59414DA,PTP VCD2F
8018,THU AUG 12 17:24:39 2021,5748245,VAN,2	4183	PCF5E7754,PTC VCD2F
8019,TUE AUG  3 09:51:15 2021,2426854,TRUCK,4	4702	PCDBC3AC9,PTE VCB43
8020,FRI JUL 30 02:29:14 2021,9176758,CAR,2	4066	PC883FCA9,PTC VC965
8021,SAT JUL 31 23:06:37 2021,9560794,TRUCK,4	4092	PC40C2E00,PTE VCB43
8022,TUE AUG  3 22:08:18 2021,4306812,CAR,2	4401	PC0606D6A,PTC VC965
8023,MON AUG 16 05:09:39 2021,6695198,CAR,2	4890	PCAFC8A56,PTE VC965
8024,THU AUG  5 18:31:47 2021,9056945,CAR,2	4535	PC1BC7FA5,PTC VC965
8025,WED AUG 18 01:21:41 2021,8975102,CAR,2	4123	PCDE850D8,PTE VC965
8026,THU AUG 12 18:58:08 2021,2671345,CAR,2	4516	PCF7F25B7,PTP VC965
8027,SAT JUL 31 08:38:06 2021,4428358,CAR,2	4871	PC397AFA3,PTP VC965
8028,SAT AUG  7 22:02:30 2021,2136178,CAR,2	4198	PCB0994D1,PTP VC965
8029,SUN AUG  8 02:56:00 2021,9192559,CAR,2	4403	PCCAFA3BB,PTE VC965
8030,WED AUG 18 19:31:43 2021,9139839,TRUCK,4	4197	PCE32ED40,PTE VCB43
8031,SUN AUG  8 18:34:04 2021,794399,CAR,2	4297	PCDE89544,PTC VC965
8032,THU AUG 12 10:19:51 2021,3762149,CAR,2	4804	PC68484C6,PTP VC965
8033,WED AUG 18 10:00:41 2021,4098307,VAN,2	4708	PC82D2552,PTE VCD2F
8034,FRI AUG 20 08:19:52 2021,9500697,TRUCK,4	4136	PCA579A65,PTE VCB43
8035,THU AUG 12 18:29:08 2021,675311,CAR,2	4548	PC4486317,PTC VC965
8036,THU AUG 12 05:15:23 2021,2269689,CAR,2	4247	PCEE69498,PTP VC965
8037,FRI AUG 13 18:47:58 2021,4485663,CAR,2	4240	PC72FE04B,PTP VC965
8038,WED AUG 11 21:17:58 2021,3237735,TRUCK,4	4531	PC857F4A0,PTP VCB43
8039,MON AUG 16 02:49:16 2021,7579809,CAR,2	4497	PC76FDDEA,PTP VC965
8040,MON AUG 16 01:25:17 2021,5438002,CAR,2	4881	PCDE20E6F,PTC VC965
8041,THU JUL 29 17:42:01 2021,6881411,VAN,2	4535	PC1BC7FA5,PTE VCD2F
8042,THU AUG 12 06:40:48 2021,4273486,CAR,2	4046	PCAC345FD,PTE VC965
8043,TUE AUG  3 04:28:25 2021,2758792,VAN,2	4154	PC2C2EF9E,PTC VCD2F
8044,FRI AUG 20 12:05:46 2021,7396373,TRUCK,4	4453	PC5EC8DF5,PTP VCB43
8045,WED AUG  4 00:13:18 2021,9067382,CAR,2	4761	PCB206182,PTC VC965
8046,FRI AUG 13 09:27:51 2021,8490800,CAR,2	4152	PCF6F4CA1,PTC VC965
8047,SUN AUG 22 13:23:48 2021,5725183,CAR,2	4888	PC46C55B4,PTP VC965
8048,TUE AUG 10 15:48:54 2021,2692752,CAR,2	4500	PC548BDC0,PTE VC965
8049,SAT AUG 14 05:21:22 2021,9588732,TRUCK,4	4594	PC59414DA,PTE VCB43
8050,SAT AUG  7 19:00:20 2021,425412,TRUCK,4	4255	PCB7E7138,PTP VCB43
8051,SUN AUG  1 07:07:51 2021,8843367,CAR,2	4409	PC44E2F09,PTC VC965
8052,TUE AUG  3 12:51:04 2021,8667329,CAR,2	4174	PC041D874,PTE VC965
8053,SUN AUG 15 13:04:39 2021,9075489,CAR,2	4204	PC5881E06,PTE VC965
8054,TUE AUG 17 17:15:09 2021,6789029,CAR,2	4655	PCF9CAB22,PTE VC965
8055,THU AUG 19 05:52:49 2021,7313312,CAR,2	4798	PC17F8052,PTP VC965
8056,TUE AUG 10 18:31:44 2021,3274379,VAN,2	4033	PC783B5FC,PTC VCD2F
8057,THU JUL 29 18:08:40 2021,8236627,TRUCK,4	4709	PCC8C7059,PTP VCB43
8058,TUE AUG  3 01:56:15 2021,8223818,TRUCK,4	4699	PC2C1B987,PTP VCB43
8059,TUE AUG  3 05:10:00 2021,7618402,CAR,2	4141	PC13CB69B,PTC VC965
8060,SUN AUG  1 05:25:08 2021,6069599,TRUCK,4	4925	PCE5E04A2,PTE VCB43
8061,WED AUG  4 10:59:18 2021,9414515,CAR,2	4829	PCEC030F2,PTE VC965
8062,TUE AUG 10 18:37:36 2021,5623528,CAR,2	4983	PCC3E4ADA,PTC VC965
8063,FRI AUG 20 15:42:28 2021,2485173,CAR,2	4809	PCAD363FC,PTE VC965
8064,SUN AUG  1 22:28:38 2021,9876481,CAR,2	4864	PC259547F,PTE VC965
8065,FRI AUG 13 13:49:44 2021,1635396,TRUCK,4	4679	PC88494D0,PTP VCB43
8066,SAT AUG 14 02:07:21 2021,769053,CAR,2	4070	PCEECA8B2,PTP VC965
8067,THU AUG 12 17:08:05 2021,957949,CAR,2	4258	PCAC64E67,PTE VC965
8068,THU JUL 29 19:00:58 2021,1514815,CAR,2	4315	PC6E0962A,PTE VC965
8069,THU AUG 19 05:45:06 2021,3321941,TRUCK,4	4166	PCE450C55,PTC VCB43
8070,THU AUG 12 10:36:39 2021,3842168,CAR,2	4615	PC1ECBA39,PTP VC965
8071,SAT AUG 21 17:33:51 2021,5446005,CAR,2	4541	PCC6A4CD8,PTC VC965
8072,MON AUG  2 01:03:25 2021,1648969,TRUCK,4	4018	PCCB2657A,PTP VCB43
8073,TUE AUG 17 04:13:13 2021,1190594,TRUCK,4	4188	PCDB12C82,PTC VCB43
8074,WED AUG 18 15:11:27 2021,1467655,TRUCK,4	4665	PCF63C15F,PTC VCB43
8075,THU AUG 12 02:14:13 2021,4507079,TRUCK,4	4469	PC120EEFD,PTC VCB43
8076,SUN AUG  1 16:30:43 2021,3267963,CAR,2	4090	PC1EE951B,PTE VC965
8077,FRI AUG 13 03:14:41 2021,1416260,TRUCK,4	4306	PC5D6563A,PTE VCB43
8078,WED AUG 18 06:27:00 2021,4169264,CAR,2	4874	PC9F481D4,PTP VC965
8079,MON AUG 16 02:04:19 2021,3035778,CAR,2	4065	PC3B514E2,PTC VC965
8080,TUE AUG 17 19:22:44 2021,1234332,TRUCK,4	4439	PC845CEA6,PTC VCB43
8081,SUN AUG  1 00:18:53 2021,3659841,CAR,2	4537	PC10C700F,PTC VC965
8082,SUN AUG 15 03:26:02 2021,6878750,VAN,2	4127	PCA2D76A5,PTP VCD2F
8083,FRI AUG  6 01:00:24 2021,7219602,CAR,2	4278	PC4847214,PTE VC965
8084,TUE AUG 17 03:54:59 2021,2754998,VAN,2	4020	PC2265FB3,PTC VCD2F
8085,TUE AUG 17 07:01:54 2021,635736,CAR,2	4669	PC36675CE,PTE VC965
8086,WED AUG  4 20:04:33 2021,674870,TRUCK,4	4327	PC16F59EC,PTE VCB43
8087,SAT AUG 21 13:05:29 2021,2202845,CAR,2	4414	PC40BD0F3,PTE VC965
8088,SUN AUG  8 11:45:47 2021,941595,CAR,2	4254	PC0C0EE22,PTP VC965
8089,SUN AUG  8 05:03:21 2021,4892001,CAR,2	4296	PCA24C1E1,PTC VC965
8090,THU AUG 12 05:21:46 2021,1996276,TRUCK,4	4268	PC6CC51DA,PTC VCB43
8091,MON AUG 16 15:13:50 2021,9248594,CAR,2	4342	PCE7F2748,PTE VC965
8092,SAT AUG 14 08:52:34 2021,1014734,CAR,2	4226	PCDC5C9E2,PTC VC965
8093,WED AUG  4 01:48:18 2021,2286589,CAR,2	4633	PC974552B,PTP VC965
8094,MON AUG  9 02:17:24 2021,4050257,VAN,2	4105	PC43919D1,PTC VCD2F
8095,TUE AUG 17 02:16:22 2021,7032854,VAN,2	4434	PCA491459,PTP VCD2F
8096,SUN AUG  8 06:36:11 2021,8420501,CAR,2	4491	PCA52F720,PTC VC965
8097,SUN AUG 15 19:33:55 2021,4060699,CAR,2	4273	PC0EF5BA6,PTE VC965
8098,THU JUL 29 18:46:15 2021,1425073,CAR,2	4276	PC4E15B39,PTE VC965
8099,TUE AUG 10 07:18:40 2021,5111715,CAR,2	4196	PC4B8A835,PTP VC965
8100,THU AUG 19 14:48:35 2021,7116804,CAR,2	4515	PC6A1B37B,PTP VC965
8101,SAT JUL 31 14:06:11 2021,901669,CAR,2	4134	PC767BBB2,PTE VC965
8102,SAT AUG  7 21:39:46 2021,6995160,CAR,2	4894	PCDADB8C6,PTE VC965
8103,WED AUG 11 11:06:52 2021,7113896,CAR,2	4529	PC3FAA264,PTC VC965
8104,TUE AUG  3 14:12:43 2021,5462662,CAR,2	4958	PC8A8976A,PTP VC965
8105,SUN AUG 15 09:46:43 2021,4763732,TRUCK,4	4751	PCD33B3C9,PTE VCB43
8106,TUE AUG 17 15:08:07 2021,5301967,CAR,2	4609	PC1551C8E,PTP VC965
8107,TUE AUG  3 07:00:49 2021,3831073,CAR,2	4683	PC96978C6,PTE VC965
8108,WED AUG 18 00:21:30 2021,2772633,TRUCK,4	4778	PCCCADDBD,PTP VCB43
8109,SUN AUG 22 13:19:48 2021,4827467,TRUCK,4	4514	PC374C341,PTE VCB43
8110,SAT AUG 14 09:49:55 2021,6370744,TRUCK,4	4372	PC1E0F3B6,PTE VCB43
8111,WED AUG  4 19:59:14 2021,1551612,CAR,2	4329	PCF9CCB5A,PTE VC965
8112,MON AUG  2 10:05:50 2021,8625041,TRUCK,4	4918	PC8F8E598,PTC VCB43
8113,MON AUG 16 22:13:53 2021,5507182,CAR,2	4519	PC92A6471,PTP VC965
8114,FRI JUL 30 03:03:21 2021,3618484,TRUCK,4	4227	PCD8346A6,PTC VCB43
